Survey,Sample ID,Occurrence ID,Site Type,Site Code,Date,Section No.,Section Code,Species,Preferred,Recorder Name,Start Time,End Time,Temp (Deg C) term ID,Temp (Deg C) term,Wind Direction term ID,Wind Direction term,Wind Speed term ID,Wind Speed term,% Sun,% Cloud,Reliability term ID,Reliability term,Abundance count
EBMS Transects,6022516,10575638,Transect,EBMS:Italy:13,27/07/2018,S1,EBMS:Italy:13.1,Large Ringlet,Erebia euryale,Monviso Natural Park,09:51,10:51,16540,20,,,2454,"2. Wind felt on face, leaves rustle",70,,16590,1 Suitable conditions,1
EBMS Transects,6022516,10575637,Transect,EBMS:Italy:13,27/07/2018,S1,EBMS:Italy:13.1,Mountain Ringlet,Erebia epiphron,Monviso Natural Park,09:51,10:51,16540,20,,,2454,"2. Wind felt on face, leaves rustle",70,,16590,1 Suitable conditions,5
EBMS Transects,6022534,10575641,Transect,EBMS:Italy:13,31/07/2018,S1,EBMS:Italy:13.1,Mountain Clouded Yellow,Colias phicomone,Monviso Natural Park,09:45,10:45,16540,20,,,2454,"2. Wind felt on face, leaves rustle",90,,16590,1 Suitable conditions,3
EBMS Transects,6022534,10575644,Transect,EBMS:Italy:13,31/07/2018,S1,EBMS:Italy:13.1,Small White,Pieris rapae,Monviso Natural Park,09:45,10:45,16540,20,,,2454,"2. Wind felt on face, leaves rustle",90,,16590,1 Suitable conditions,1
EBMS Transects,6022534,10575645,Transect,EBMS:Italy:13,31/07/2018,S1,EBMS:Italy:13.1,Mountain Green-veined White,Pieris bryoniae,Monviso Natural Park,09:45,10:45,16540,20,,,2454,"2. Wind felt on face, leaves rustle",90,,16590,1 Suitable conditions,2
EBMS Transects,6022534,10575629,Transect,EBMS:Italy:13,31/07/2018,S1,EBMS:Italy:13.1,Small Tortoiseshell,Aglais urticae,Monviso Natural Park,09:45,10:45,16540,20,,,2454,"2. Wind felt on face, leaves rustle",90,,16590,1 Suitable conditions,1
EBMS Transects,6022534,10575640,Transect,EBMS:Italy:13,31/07/2018,S1,EBMS:Italy:13.1,Alpine Heath,Coenonympha gardetta,Monviso Natural Park,09:45,10:45,16540,20,,,2454,"2. Wind felt on face, leaves rustle",90,,16590,1 Suitable conditions,1
EBMS Transects,6022534,10575643,Transect,EBMS:Italy:13,31/07/2018,S1,EBMS:Italy:13.1,Large Ringlet,Erebia euryale,Monviso Natural Park,09:45,10:45,16540,20,,,2454,"2. Wind felt on face, leaves rustle",90,,16590,1 Suitable conditions,3
EBMS Transects,6022534,10575642,Transect,EBMS:Italy:13,31/07/2018,S1,EBMS:Italy:13.1,Mountain Ringlet,Erebia epiphron,Monviso Natural Park,09:45,10:45,16540,20,,,2454,"2. Wind felt on face, leaves rustle",90,,16590,1 Suitable conditions,7
EBMS Transects,6022536,10575630,Transect,EBMS:Italy:13,23/08/2018,S1,EBMS:Italy:13.1,Common Brassy Ringlet,Erebia cassioides,Monviso Natural Park,09:50,10:50,16540,20,,,2454,"2. Wind felt on face, leaves rustle",70,,16590,1 Suitable conditions,7
EBMS Transects,6419942,11206807,Transect,EBMS:Italy:17,25/06/2018,S1,EBMS:Italy:17.1,Carline Skipper,Pyrgus carlinae,Parco Nazionale Gran Paradiso,10:20,11:05,16539,19,,,2606,0. Smoke rises vertically,,,,,1
EBMS Transects,6419942,11206783,Transect,EBMS:Italy:17,25/06/2018,S1,EBMS:Italy:17.1,Black-veined White,Aporia crataegi,Parco Nazionale Gran Paradiso,10:20,11:05,16539,19,,,2606,0. Smoke rises vertically,,,,,2
EBMS Transects,6419942,11206777,Transect,EBMS:Italy:17,25/06/2018,S1,EBMS:Italy:17.1,Sooty Copper,Lycaena tityrus,Parco Nazionale Gran Paradiso,10:20,11:05,16539,19,,,2606,0. Smoke rises vertically,,,,,1
EBMS Transects,6419942,11206821,Transect,EBMS:Italy:17,25/06/2018,S1,EBMS:Italy:17.1,Large Blue,Phengaris arion,Parco Nazionale Gran Paradiso,10:20,11:05,16539,19,,,2606,0. Smoke rises vertically,,,,,1
EBMS Transects,6419942,11206778,Transect,EBMS:Italy:17,25/06/2018,S1,EBMS:Italy:17.1,Pearl-bordered Fritillary,Boloria euphrosyne,Parco Nazionale Gran Paradiso,10:20,11:05,16539,19,,,2606,0. Smoke rises vertically,,,,,1
EBMS Transects,6419942,11206809,Transect,EBMS:Italy:17,25/06/2018,S1,EBMS:Italy:17.1,Alpine Heath,Coenonympha gardetta,Parco Nazionale Gran Paradiso,10:20,11:05,16539,19,,,2606,0. Smoke rises vertically,,,,,1
EBMS Transects,6419942,11206816,Transect,EBMS:Italy:17,25/06/2018,S1,EBMS:Italy:17.1,Northern Wall Brown,Lasiommata petropolitana,Parco Nazionale Gran Paradiso,10:20,11:05,16539,19,,,2606,0. Smoke rises vertically,,,,,2
EBMS Transects,6419942,11206770,Transect,EBMS:Italy:17,25/06/2018,S1,EBMS:Italy:17.1,Woodland Ringlet,Erebia medusa,Parco Nazionale Gran Paradiso,10:20,11:05,16539,19,,,2606,0. Smoke rises vertically,,,,,3
EBMS Transects,6340271,11093797,Transect,EBMS:Italy:17,10/07/2018,S1,EBMS:Italy:17.1,Small Skipper,Thymelicus sylvestris,Parco Nazionale Gran Paradiso,13:50,14:25,16540,20,,,2458,6. Large branches move and trees sway,,,,,1
EBMS Transects,6340271,11093755,Transect,EBMS:Italy:17,10/07/2018,S1,EBMS:Italy:17.1,Black-veined White,Aporia crataegi,Parco Nazionale Gran Paradiso,13:50,14:25,16540,20,,,2458,6. Large branches move and trees sway,,,,,8
EBMS Transects,6340271,11093836,Transect,EBMS:Italy:17,10/07/2018,S1,EBMS:Italy:17.1,Purple-shot Copper,Lycaena alciphron,Parco Nazionale Gran Paradiso,13:50,14:25,16540,20,,,2458,6. Large branches move and trees sway,,,,,1
EBMS Transects,6340271,11093782,Transect,EBMS:Italy:17,10/07/2018,S1,EBMS:Italy:17.1,Purple-edged Copper,Lycaena hippothoe,Parco Nazionale Gran Paradiso,13:50,14:25,16540,20,,,2458,6. Large branches move and trees sway,,,,,2
EBMS Transects,6340271,11093744,Transect,EBMS:Italy:17,10/07/2018,S1,EBMS:Italy:17.1,Silver-studded Blue,Plebejus argus,Parco Nazionale Gran Paradiso,13:50,14:25,16540,20,,,2458,6. Large branches move and trees sway,,,,,5
EBMS Transects,6340271,11093784,Transect,EBMS:Italy:17,10/07/2018,S1,EBMS:Italy:17.1,Mazarine Blue,Cyaniris semiargus,Parco Nazionale Gran Paradiso,13:50,14:25,16540,20,,,2458,6. Large branches move and trees sway,,,,,1
EBMS Transects,6340271,11093756,Transect,EBMS:Italy:17,10/07/2018,S1,EBMS:Italy:17.1,Brown Argus,Aricia agestis,Parco Nazionale Gran Paradiso,13:50,14:25,16540,20,,,2458,6. Large branches move and trees sway,,,,,1
EBMS Transects,6340271,11093809,Transect,EBMS:Italy:17,10/07/2018,S1,EBMS:Italy:17.1,Turquoise Blue,Polyommatus dorylas,Parco Nazionale Gran Paradiso,13:50,14:25,16540,20,,,2458,6. Large branches move and trees sway,,,,,1
EBMS Transects,6340271,11093828,Transect,EBMS:Italy:17,10/07/2018,S1,EBMS:Italy:17.1,Titania's Fritillary,Boloria titania,Parco Nazionale Gran Paradiso,13:50,14:25,16540,20,,,2458,6. Large branches move and trees sway,,,,,2
EBMS Transects,6340271,11093800,Transect,EBMS:Italy:17,10/07/2018,S1,EBMS:Italy:17.1,Knapweed Fritillary,Melitaea phoebe,Parco Nazionale Gran Paradiso,13:50,14:25,16540,20,,,2458,6. Large branches move and trees sway,,,,,1
EBMS Transects,6340271,11093823,Transect,EBMS:Italy:17,10/07/2018,S1,EBMS:Italy:17.1,Glanville Fritillary,Melitaea cinxia,Parco Nazionale Gran Paradiso,13:50,14:25,16540,20,,,2458,6. Large branches move and trees sway,,,,,1
EBMS Transects,6340271,11093761,Transect,EBMS:Italy:17,10/07/2018,S1,EBMS:Italy:17.1,Heath Fritillary,Melitaea athalia,Parco Nazionale Gran Paradiso,13:50,14:25,16540,20,,,2458,6. Large branches move and trees sway,,,,,1
EBMS Transects,6340271,11093789,Transect,EBMS:Italy:17,10/07/2018,S1,EBMS:Italy:17.1,Alpine Heath,Coenonympha gardetta,Parco Nazionale Gran Paradiso,13:50,14:25,16540,20,,,2458,6. Large branches move and trees sway,,,,,1
EBMS Transects,6340271,11093752,Transect,EBMS:Italy:17,10/07/2018,S1,EBMS:Italy:17.1,Almond-eyed Ringlet,Erebia albergana,Parco Nazionale Gran Paradiso,13:50,14:25,16540,20,,,2458,6. Large branches move and trees sway,,,,,4
EBMS Transects,6340271,11093750,Transect,EBMS:Italy:17,10/07/2018,S1,EBMS:Italy:17.1,Lesser Mountain Ringlet,Erebia melampus,Parco Nazionale Gran Paradiso,13:50,14:25,16540,20,,,2458,6. Large branches move and trees sway,,,,,1
EBMS Transects,6191869,10867494,Transect,EBMS:Italy:17,24/07/2018,S1,EBMS:Italy:17.1,Large Skipper,Ochlodes sylvanus,Parco Nazionale Gran Paradiso,10:00,12:00,16542,22,,,2453,1. Slight smoke drift,,,,,2
EBMS Transects,6191869,10867440,Transect,EBMS:Italy:17,24/07/2018,S1,EBMS:Italy:17.1,Small Skipper,Thymelicus sylvestris,Parco Nazionale Gran Paradiso,10:00,12:00,16542,22,,,2453,1. Slight smoke drift,,,,,2
EBMS Transects,6191869,10867447,Transect,EBMS:Italy:17,24/07/2018,S1,EBMS:Italy:17.1,Essex Skipper,Thymelicus lineola,Parco Nazionale Gran Paradiso,10:00,12:00,16542,22,,,2453,1. Slight smoke drift,,,,,2
EBMS Transects,6191869,10867507,Transect,EBMS:Italy:17,24/07/2018,S1,EBMS:Italy:17.1,Large Grizzled Skipper,Pyrgus alveus,Parco Nazionale Gran Paradiso,10:00,12:00,16542,22,,,2453,1. Slight smoke drift,,,,,1
EBMS Transects,6191869,10867489,Transect,EBMS:Italy:17,24/07/2018,S1,EBMS:Italy:17.1,Black-veined White,Aporia crataegi,Parco Nazionale Gran Paradiso,10:00,12:00,16542,22,,,2453,1. Slight smoke drift,,,,,2
EBMS Transects,6191869,10867479,Transect,EBMS:Italy:17,24/07/2018,S1,EBMS:Italy:17.1,Purple-edged Copper,Lycaena hippothoe,Parco Nazionale Gran Paradiso,10:00,12:00,16542,22,,,2453,1. Slight smoke drift,,,,,2
EBMS Transects,6191869,10867502,Transect,EBMS:Italy:17,24/07/2018,S1,EBMS:Italy:17.1,Scarce Copper,Lycaena virgaureae,Parco Nazionale Gran Paradiso,10:00,12:00,16542,22,,,2453,1. Slight smoke drift,,,,,3
EBMS Transects,6191869,10867509,Transect,EBMS:Italy:17,24/07/2018,S1,EBMS:Italy:17.1,Sooty Copper,Lycaena tityrus,Parco Nazionale Gran Paradiso,10:00,12:00,16542,22,,,2453,1. Slight smoke drift,,,,,1
EBMS Transects,6191869,10867510,Transect,EBMS:Italy:17,24/07/2018,S1,EBMS:Italy:17.1,Silver-studded Blue,Plebejus argus,Parco Nazionale Gran Paradiso,10:00,12:00,16542,22,,,2453,1. Slight smoke drift,,,,,1
EBMS Transects,6191869,10867487,Transect,EBMS:Italy:17,24/07/2018,S1,EBMS:Italy:17.1,Brown Argus,Aricia agestis,Parco Nazionale Gran Paradiso,10:00,12:00,16542,22,,,2453,1. Slight smoke drift,,,,,2
EBMS Transects,6191869,10867501,Transect,EBMS:Italy:17,24/07/2018,S1,EBMS:Italy:17.1,Turquoise Blue,Polyommatus dorylas,Parco Nazionale Gran Paradiso,10:00,12:00,16542,22,,,2453,1. Slight smoke drift,,,,,3
EBMS Transects,6191869,10867493,Transect,EBMS:Italy:17,24/07/2018,S1,EBMS:Italy:17.1,Dark Green Fritillary,Speyeria aglaja,Parco Nazionale Gran Paradiso,10:00,12:00,16542,22,,,2453,1. Slight smoke drift,,,,,3
EBMS Transects,6191869,10867504,Transect,EBMS:Italy:17,24/07/2018,S1,EBMS:Italy:17.1,Pearl-bordered Fritillary,Boloria euphrosyne,Parco Nazionale Gran Paradiso,10:00,12:00,16542,22,,,2453,1. Slight smoke drift,,,,,2
EBMS Transects,6191869,10867505,Transect,EBMS:Italy:17,24/07/2018,S1,EBMS:Italy:17.1,Titania's Fritillary,Boloria titania,Parco Nazionale Gran Paradiso,10:00,12:00,16542,22,,,2453,1. Slight smoke drift,,,,,2
EBMS Transects,6191869,10867503,Transect,EBMS:Italy:17,24/07/2018,S1,EBMS:Italy:17.1,Knapweed Fritillary,Melitaea phoebe,Parco Nazionale Gran Paradiso,10:00,12:00,16542,22,,,2453,1. Slight smoke drift,,,,,5
EBMS Transects,6191869,10867443,Transect,EBMS:Italy:17,24/07/2018,S1,EBMS:Italy:17.1,Heath Fritillary,Melitaea athalia,Parco Nazionale Gran Paradiso,10:00,12:00,16542,22,,,2453,1. Slight smoke drift,,,,,6
EBMS Transects,6191869,10867441,Transect,EBMS:Italy:17,24/07/2018,S1,EBMS:Italy:17.1,Pearly Heath,Coenonympha arcania,Parco Nazionale Gran Paradiso,10:00,12:00,16542,22,,,2453,1. Slight smoke drift,,,,,1
EBMS Transects,6191869,10867448,Transect,EBMS:Italy:17,24/07/2018,S1,EBMS:Italy:17.1,Large Wall Brown,Lasiommata maera,Parco Nazionale Gran Paradiso,10:00,12:00,16542,22,,,2453,1. Slight smoke drift,,,,,3
EBMS Transects,6191869,10867446,Transect,EBMS:Italy:17,24/07/2018,S1,EBMS:Italy:17.1,Marbled White,Melanargia galathea,Parco Nazionale Gran Paradiso,10:00,12:00,16542,22,,,2453,1. Slight smoke drift,,,,,4
EBMS Transects,6191869,10867500,Transect,EBMS:Italy:17,24/07/2018,S1,EBMS:Italy:17.1,Large Ringlet,Erebia euryale,Parco Nazionale Gran Paradiso,10:00,12:00,16542,22,,,2453,1. Slight smoke drift,,,,,3
EBMS Transects,6191869,10867449,Transect,EBMS:Italy:17,24/07/2018,S1,EBMS:Italy:17.1,Almond-eyed Ringlet,Erebia albergana,Parco Nazionale Gran Paradiso,10:00,12:00,16542,22,,,2453,1. Slight smoke drift,,,,,2
EBMS Transects,6191869,10867492,Transect,EBMS:Italy:17,24/07/2018,S1,EBMS:Italy:17.1,Lesser Mountain Ringlet,Erebia melampus,Parco Nazionale Gran Paradiso,10:00,12:00,16542,22,,,2453,1. Slight smoke drift,,,,,2
EBMS Transects,6191846,10867335,Transect,EBMS:Italy:17,08/08/2018,S1,EBMS:Italy:17.1,Large Skipper,Ochlodes sylvanus,Parco Nazionale Gran Paradiso,10:00,11:00,16541,21,,,2453,1. Slight smoke drift,,,,,1
EBMS Transects,6191846,10867342,Transect,EBMS:Italy:17,08/08/2018,S1,EBMS:Italy:17.1,Small Skipper,Thymelicus sylvestris,Parco Nazionale Gran Paradiso,10:00,11:00,16541,21,,,2453,1. Slight smoke drift,,,,,2
EBMS Transects,6191846,10867341,Transect,EBMS:Italy:17,08/08/2018,S1,EBMS:Italy:17.1,Silver-washed Fritillary,Argynnis paphia,Parco Nazionale Gran Paradiso,10:00,11:00,16541,21,,,2453,1. Slight smoke drift,,,,,1
EBMS Transects,6191846,10867334,Transect,EBMS:Italy:17,08/08/2018,S1,EBMS:Italy:17.1,Dark Green Fritillary,Speyeria aglaja,Parco Nazionale Gran Paradiso,10:00,11:00,16541,21,,,2453,1. Slight smoke drift,,,,,3
EBMS Transects,6191846,10867348,Transect,EBMS:Italy:17,08/08/2018,S1,EBMS:Italy:17.1,Painted Lady,Vanessa cardui,Parco Nazionale Gran Paradiso,10:00,11:00,16541,21,,,2453,1. Slight smoke drift,,,,,1
EBMS Transects,6191846,10867345,Transect,EBMS:Italy:17,08/08/2018,S1,EBMS:Italy:17.1,Red Admiral,Vanessa atalanta,Parco Nazionale Gran Paradiso,10:00,11:00,16541,21,,,2453,1. Slight smoke drift,,,,,1
EBMS Transects,6191846,10867343,Transect,EBMS:Italy:17,08/08/2018,S1,EBMS:Italy:17.1,Pearly Heath,Coenonympha arcania,Parco Nazionale Gran Paradiso,10:00,11:00,16541,21,,,2453,1. Slight smoke drift,,,,,1
EBMS Transects,6191846,10867346,Transect,EBMS:Italy:17,08/08/2018,S1,EBMS:Italy:17.1,Large Wall Brown,Lasiommata maera,Parco Nazionale Gran Paradiso,10:00,11:00,16541,21,,,2453,1. Slight smoke drift,,,,,1
EBMS Transects,6191846,10867340,Transect,EBMS:Italy:17,08/08/2018,S1,EBMS:Italy:17.1,Marbled White,Melanargia galathea,Parco Nazionale Gran Paradiso,10:00,11:00,16541,21,,,2453,1. Slight smoke drift,,,,,4
EBMS Transects,6191846,10867347,Transect,EBMS:Italy:17,08/08/2018,S1,EBMS:Italy:17.1,Lesser Mountain Ringlet,Erebia melampus,Parco Nazionale Gran Paradiso,10:00,11:00,16541,21,,,2453,1. Slight smoke drift,,,,,1
EBMS Transects,6191846,10867344,Transect,EBMS:Italy:17,08/08/2018,S1,EBMS:Italy:17.1,Scotch Argus,Erebia aethiops,Parco Nazionale Gran Paradiso,10:00,11:00,16541,21,,,2453,1. Slight smoke drift,,,,,4
EBMS Transects,6190127,10863171,Transect,EBMS:Italy:17,20/08/2018,S1,EBMS:Italy:17.1,Apollo,Parnassius apollo,Parco Nazionale Gran Paradiso,13:35,14:20,16540,20,,,2453,1. Slight smoke drift,,,,,1
EBMS Transects,6190127,10863231,Transect,EBMS:Italy:17,20/08/2018,S1,EBMS:Italy:17.1,Large Skipper,Ochlodes sylvanus,Parco Nazionale Gran Paradiso,13:35,14:20,16540,20,,,2453,1. Slight smoke drift,,,,,2
EBMS Transects,6190127,10863233,Transect,EBMS:Italy:17,20/08/2018,S1,EBMS:Italy:17.1,Silver-spotted Skipper,Hesperia comma,Parco Nazionale Gran Paradiso,13:35,14:20,16540,20,,,2453,1. Slight smoke drift,,,,,5
EBMS Transects,6190127,10863238,Transect,EBMS:Italy:17,20/08/2018,S1,EBMS:Italy:17.1,Small Skipper,Thymelicus sylvestris,Parco Nazionale Gran Paradiso,13:35,14:20,16540,20,,,2453,1. Slight smoke drift,,,,,1
EBMS Transects,6190127,10863218,Transect,EBMS:Italy:17,20/08/2018,S1,EBMS:Italy:17.1,Essex Skipper,Thymelicus lineola,Parco Nazionale Gran Paradiso,13:35,14:20,16540,20,,,2453,1. Slight smoke drift,,,,,2
EBMS Transects,6190127,10863275,Transect,EBMS:Italy:17,20/08/2018,S1,EBMS:Italy:17.1,Tufted Marbled Skipper,Carcharodus floccifera,Parco Nazionale Gran Paradiso,13:35,14:20,16540,20,,,2453,1. Slight smoke drift,,,,,1
EBMS Transects,6190127,10863280,Transect,EBMS:Italy:17,20/08/2018,S1,EBMS:Italy:17.1,Small White,Pieris rapae,Parco Nazionale Gran Paradiso,13:35,14:20,16540,20,,,2453,1. Slight smoke drift,,,,,1
EBMS Transects,6190127,10863258,Transect,EBMS:Italy:17,20/08/2018,S1,EBMS:Italy:17.1,Scarce Copper,Lycaena virgaureae,Parco Nazionale Gran Paradiso,13:35,14:20,16540,20,,,2453,1. Slight smoke drift,,,,,2
EBMS Transects,6190127,10863294,Transect,EBMS:Italy:17,20/08/2018,S1,EBMS:Italy:17.1,Common Blue,Polyommatus icarus,Parco Nazionale Gran Paradiso,13:35,14:20,16540,20,,,2453,1. Slight smoke drift,,,,,1
EBMS Transects,6190127,10863320,Transect,EBMS:Italy:17,20/08/2018,S1,EBMS:Italy:17.1,Silver-washed Fritillary,Argynnis paphia,Parco Nazionale Gran Paradiso,13:35,14:20,16540,20,,,2453,1. Slight smoke drift,,,,,1
EBMS Transects,6190127,10863198,Transect,EBMS:Italy:17,20/08/2018,S1,EBMS:Italy:17.1,Dark Green Fritillary,Speyeria aglaja,Parco Nazionale Gran Paradiso,13:35,14:20,16540,20,,,2453,1. Slight smoke drift,,,,,3
EBMS Transects,6190127,10863189,Transect,EBMS:Italy:17,20/08/2018,S1,EBMS:Italy:17.1,Niobe Fritillary,Fabriciana niobe,Parco Nazionale Gran Paradiso,13:35,14:20,16540,20,,,2453,1. Slight smoke drift,,,,,4
EBMS Transects,6190127,10863309,Transect,EBMS:Italy:17,20/08/2018,S1,EBMS:Italy:17.1,Red Admiral,Vanessa atalanta,Parco Nazionale Gran Paradiso,13:35,14:20,16540,20,,,2453,1. Slight smoke drift,,,,,1
EBMS Transects,6190127,10863242,Transect,EBMS:Italy:17,20/08/2018,S1,EBMS:Italy:17.1,Camberwell Beauty,Nymphalis antiopa,Parco Nazionale Gran Paradiso,13:35,14:20,16540,20,,,2453,1. Slight smoke drift,,,,,1
EBMS Transects,6190127,10863246,Transect,EBMS:Italy:17,20/08/2018,S1,EBMS:Italy:17.1,Grisons Fritillary,Melitaea varia,Parco Nazionale Gran Paradiso,13:35,14:20,16540,20,,,2453,1. Slight smoke drift,,,,,1
EBMS Transects,6190127,10863179,Transect,EBMS:Italy:17,20/08/2018,S1,EBMS:Italy:17.1,Marbled White,Melanargia galathea,Parco Nazionale Gran Paradiso,13:35,14:20,16540,20,,,2453,1. Slight smoke drift,,,,,7
EBMS Transects,6190127,10863129,Transect,EBMS:Italy:17,20/08/2018,S1,EBMS:Italy:17.1,Marbled White,Melanargia galathea,Parco Nazionale Gran Paradiso,13:35,14:20,16540,20,,,2453,1. Slight smoke drift,,,,,7
EBMS Transects,6190127,10863264,Transect,EBMS:Italy:17,20/08/2018,S1,EBMS:Italy:17.1,Lesser Mountain Ringlet,Erebia melampus,Parco Nazionale Gran Paradiso,13:35,14:20,16540,20,,,2453,1. Slight smoke drift,,,,,1
EBMS Transects,6190127,10863222,Transect,EBMS:Italy:17,20/08/2018,S1,EBMS:Italy:17.1,Scotch Argus,Erebia aethiops,Parco Nazionale Gran Paradiso,13:35,14:20,16540,20,,,2453,1. Slight smoke drift,,,,,3
EBMS Transects,6191816,10867236,Transect,EBMS:Italy:17,03/09/2018,S1,EBMS:Italy:17.1,Silver-spotted Skipper,Hesperia comma,Parco Nazionale Gran Paradiso,13:35,14:35,16535,15,,,2453,1. Slight smoke drift,,,,,2
EBMS Transects,6191816,10867238,Transect,EBMS:Italy:17,03/09/2018,S1,EBMS:Italy:17.1,Small Skipper,Thymelicus sylvestris,Parco Nazionale Gran Paradiso,13:35,14:35,16535,15,,,2453,1. Slight smoke drift,,,,,2
EBMS Transects,6191816,10867252,Transect,EBMS:Italy:17,03/09/2018,S1,EBMS:Italy:17.1,Scarce Copper,Lycaena virgaureae,Parco Nazionale Gran Paradiso,13:35,14:35,16535,15,,,2453,1. Slight smoke drift,,,,,2
EBMS Transects,6191816,10867240,Transect,EBMS:Italy:17,03/09/2018,S1,EBMS:Italy:17.1,Silver-washed Fritillary,Argynnis paphia,Parco Nazionale Gran Paradiso,13:35,14:35,16535,15,,,2453,1. Slight smoke drift,,,,,1
EBMS Transects,6191816,10867244,Transect,EBMS:Italy:17,03/09/2018,S1,EBMS:Italy:17.1,Dark Green Fritillary,Speyeria aglaja,Parco Nazionale Gran Paradiso,13:35,14:35,16535,15,,,2453,1. Slight smoke drift,,,,,2
EBMS Transects,6191816,10867247,Transect,EBMS:Italy:17,03/09/2018,S1,EBMS:Italy:17.1,Niobe Fritillary,Fabriciana niobe,Parco Nazionale Gran Paradiso,13:35,14:35,16535,15,,,2453,1. Slight smoke drift,,,,,2
EBMS Transects,6191816,10867220,Transect,EBMS:Italy:17,03/09/2018,S1,EBMS:Italy:17.1,Marbled White,Melanargia galathea,Parco Nazionale Gran Paradiso,13:35,14:35,16535,15,,,2453,1. Slight smoke drift,,,,,1
EBMS Transects,6191816,10867221,Transect,EBMS:Italy:17,03/09/2018,S1,EBMS:Italy:17.1,Scotch Argus,Erebia aethiops,Parco Nazionale Gran Paradiso,13:35,14:35,16535,15,,,2453,1. Slight smoke drift,,,,,3
EBMS Transects,6022081,10574865,Transect,EBMS:Italy:22,31/05/2018,S1,EBMS:Italy:22.1,Painted Lady,Vanessa cardui,"Italian Butterfly Group,",12:35,13:00,16543,23,,,2456,4. Dust raised and small branches move,,,,,1
EBMS Transects,6022109,10574888,Transect,EBMS:Italy:22,19/06/2018,S1,EBMS:Italy:22.1,Small White,Pieris rapae,"Italian Butterfly Group,",14:00,14:25,16546,26,,,2456,4. Dust raised and small branches move,,,,,1
EBMS Transects,6022109,10574887,Transect,EBMS:Italy:22,19/06/2018,S4,EBMS:Italy:22.4,Small White,Pieris rapae,"Italian Butterfly Group,",14:00,14:25,16546,26,,,2456,4. Dust raised and small branches move,,,,,1
EBMS Transects,6022144,10574953,Transect,EBMS:Italy:22,06/07/2018,S2,EBMS:Italy:22.2,Short-tailed Blue,Cupido argiades,"Italian Butterfly Group,",15:45,16:10,16549,29,,,2453,1. Slight smoke drift,,,,,1
EBMS Transects,6022144,10574952,Transect,EBMS:Italy:22,06/07/2018,S3,EBMS:Italy:22.3,Short-tailed Blue,Cupido argiades,"Italian Butterfly Group,",15:45,16:10,16549,29,,,2453,1. Slight smoke drift,,,,,1
EBMS Transects,6022144,10574950,Transect,EBMS:Italy:22,06/07/2018,S4,EBMS:Italy:22.4,Clouded Yellow,Colias crocea,"Italian Butterfly Group,",15:45,16:10,16549,29,,,2453,1. Slight smoke drift,,,,,1
EBMS Transects,6022144,10574951,Transect,EBMS:Italy:22,06/07/2018,S4,EBMS:Italy:22.4,Small White,Pieris rapae,"Italian Butterfly Group,",15:45,16:10,16549,29,,,2453,1. Slight smoke drift,,,,,1
EBMS Transects,6022176,10574981,Transect,EBMS:Italy:22,27/07/2018,S3,EBMS:Italy:22.3,Green-veined White,Pieris napi,"Italian Butterfly Group,",14:00,14:25,16550,30,,,2455,3. Leaves and twigs in slight motion,,,,,1
EBMS Transects,6022204,10574974,Transect,EBMS:Italy:22,06/08/2018,S3,EBMS:Italy:22.3,Small White,Pieris rapae,"Italian Butterfly Group,",14:40,15:00,16550,30,,,2455,3. Leaves and twigs in slight motion,,,,,1
EBMS Transects,6022232,10575005,Transect,EBMS:Italy:22,20/08/2018,S3,EBMS:Italy:22.3,Large Skipper,Ochlodes sylvanus,"Italian Butterfly Group,",12:30,12:55,16552,32,,,2453,1. Slight smoke drift,,,,,2
EBMS Transects,6022232,10575004,Transect,EBMS:Italy:22,20/08/2018,S4,EBMS:Italy:22.4,Small White,Pieris rapae,"Italian Butterfly Group,",12:30,12:55,16552,32,,,2453,1. Slight smoke drift,,,,,1
EBMS Transects,6022260,10575037,Transect,EBMS:Italy:22,13/09/2018,S2,EBMS:Italy:22.2,Painted Lady,Vanessa cardui,"Italian Butterfly Group,",15:35,15:55,16550,30,,,2454,"2. Wind felt on face, leaves rustle",,,,,1
EBMS Transects,6022260,10575036,Transect,EBMS:Italy:22,13/09/2018,S3,EBMS:Italy:22.3,Large Skipper,Ochlodes sylvanus,"Italian Butterfly Group,",15:35,15:55,16550,30,,,2454,"2. Wind felt on face, leaves rustle",,,,,1
EBMS Transects,6022260,10575035,Transect,EBMS:Italy:22,13/09/2018,S4,EBMS:Italy:22.4,Peacock,Aglais io,"Italian Butterfly Group,",15:35,15:55,16550,30,,,2454,"2. Wind felt on face, leaves rustle",,,,,1
EBMS Transects,6022048,10574853,Transect,EBMS:Italy:23,16/05/2018,S2,EBMS:Italy:23.2,Small White,Pieris rapae,"Italian Butterfly Group,",15:00,15:25,16541,21,,,2456,4. Dust raised and small branches move,,,,,1
EBMS Transects,6022048,10574852,Transect,EBMS:Italy:23,16/05/2018,S3,EBMS:Italy:23.3,Small White,Pieris rapae,"Italian Butterfly Group,",15:00,15:25,16541,21,,,2456,4. Dust raised and small branches move,,,,,1
EBMS Transects,6022048,10574851,Transect,EBMS:Italy:23,16/05/2018,S4,EBMS:Italy:23.4,Large Copper,Lycaena dispar,"Italian Butterfly Group,",15:00,15:25,16541,21,,,2456,4. Dust raised and small branches move,,,,,1
